-0.026321, -0.147604, -0.279719, 0.172302, -0.154505, -0.598893, 0.766660, -0.031288, -0.157550, -0.305532, 0.743604, 0.284273, -0.360926, 0.485773
-0.027277, -0.148545, -0.279180, 0.159816, -0.153574, -0.598358, 0.769962, -0.034071, -0.159196, -0.309235, 0.749210, 0.284623, -0.328423, 0.499813
-0.028599, -0.147471, -0.279120, 0.160357, -0.147192, -0.582555, 0.783103, -0.033029, -0.156427, -0.305944, 0.743940, 0.289292, -0.333740, 0.501479
-0.026805, -0.145715, -0.278653, 0.145910, -0.144163, -0.583077, 0.786097, -0.029011, -0.151618, -0.296212, 0.745348, 0.285652, -0.329784, 0.504085
-0.026877, -0.143070, -0.280269, 0.129075, -0.152301, -0.569570, 0.797329, -0.027828, -0.145157, -0.292127, 0.741711, 0.289587, -0.340841, 0.499831
-0.025633, -0.140275, -0.283074, 0.122680, -0.140357, -0.568079, 0.801583, -0.026071, -0.142015, -0.294999, 0.723855, 0.318071, -0.360970, 0.494536
-0.024556, -0.137599, -0.284305, 0.106223, -0.142530, -0.562365, 0.807557, -0.025055, -0.139449, -0.293162, 0.717265, 0.327090, -0.371624, 0.490345
-0.024033, -0.135854, -0.285476, 0.115908, -0.110030, -0.560173, 0.812813, -0.023081, -0.136951, -0.294035, 0.701826, 0.345127, -0.374647, 0.497964
-0.023386, -0.134602, -0.286444, 0.118353, -0.102791, -0.554581, 0.817231, -0.023823, -0.135564, -0.295257, 0.700997, 0.349122, -0.385178, 0.488215
-0.023081, -0.133428, -0.286911, 0.122910, -0.088947, -0.533762, 0.831913, -0.022225, -0.134885, -0.292358, 0.696426, 0.349189, -0.389026, 0.491647
-0.022766, -0.132108, -0.286276, 0.123477, -0.082968, -0.524560, 0.838276, -0.023223, -0.133927, -0.292322, 0.704243, 0.342815, -0.373352, 0.497119
-0.022330, -0.131493, -0.284685, 0.120762, -0.077224, -0.516451, 0.844234, -0.024071, -0.134132, -0.295116, 0.708296, 0.338679, -0.359328, 0.504476
-0.021684, -0.129166, -0.283952, 0.117091, -0.077354, -0.508372, 0.849626, -0.023606, -0.133509, -0.298483, 0.699734, 0.349362, -0.368400, 0.502593
-0.021081, -0.128276, -0.282880, 0.111514, -0.079490, -0.504376, 0.852555, -0.022028, -0.129251, -0.286875, 0.707660, 0.336594, -0.357504, 0.508047
-0.020432, -0.127283, -0.281672, 0.098950, -0.078839, -0.504206, 0.854265, -0.022455, -0.129691, -0.291117, 0.702280, 0.343886, -0.357693, 0.510492
-0.020145, -0.126974, -0.281869, 0.104132, -0.067102, -0.493008, 0.861160, -0.022085, -0.129990, -0.292128, 0.694640, 0.356242, -0.371263, 0.502723
